fwag,male,asian_indian,white,tradeunion,schooling,cert_nomat,dip_nomat,cert_mat,dip_mat,bachelors,honours,married,homerooms,homeroomssq,hhintmonth_5,hhintmonth_7,hhintmonth_10,hhintmonth_11,hhintmonth_12,province_2,province_3,province_4,province_6,province_7,province_8,province_9,geo2011_3,coloured,best_age_yrs,agesq,schoolingsq,bach_dip,hhintmonth_3,hhintmonth_4,hhintmonth_6,hhintmonth_8,hhintmonth_9,province_5,geo2011_2,ident,original,pesos
2000,0,0,0,0,9,0,0,0,0,0,0,0,6,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,529,81,0,0,0,0,0,0,0,1,19595,2000,1560.7398681640625
2500,0,0,0,0,12,1,0,0,0,0,0,0,6,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,42,1764,144,0,0,0,0,0,0,0,1,26255,2500,1560.7398681640625
600,0,0,0,0,9,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,2401,81,0,0,1,0,0,0,0,0,17600,600,1284.3485107421875
30000,0,0,1,0,12,0,0,0,0,1,0,1,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,2209,144,0,0,0,0,0,0,0,1,13705,30000,3166.29931640625
15000,0,0,0,1,12,0,0,0,0,1,0,1,8,64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,44,1936,144,0,0,0,0,0,0,0,1,6930,15000,984.4405517578125
4000,1,0,0,0,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,961,144,0,0,1,0,0,0,0,1,29631,4000,138.50079345703125
14000,1,0,0,1,10,0,0,0,0,0,0,0,13,169,1,0,0,0,0,0,0,0,1,0,0,0,0,0,56,3136,100,0,0,0,0,0,0,0,0,14125,14000,2830.712890625
30000,1,0,0,0,12,0,0,0,1,0,0,0,13,169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,1296,144,0,0,0,0,0,0,0,1,5079,30000,3694.2880859375
6500,1,0,0,0,12,0,0,1,0,0,0,0,13,169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,1089,144,0,0,0,0,0,0,0,1,10730,6500,3694.2880859375
13000,1,0,0,0,10,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,2116,100,0,0,1,0,0,0,0,1,36913,13000,2741.592041015625
54000,0,0,1,0,12,0,0,0,0,0,0,1,3,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,57,3249,144,0,0,0,0,0,0,0,1,30803,54000,2727.439697265625
9800,0,0,0,0,12,0,0,1,0,0,0,0,5,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34,1156,144,0,0,0,0,0,0,0,1,32774,9800,2552.262451171875
4000,1,0,0,0,9,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1600,81,0,0,1,0,0,0,0,1,4459,4000,1219.421875
14400,1,0,0,1,12,0,0,1,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1681,144,0,0,0,0,1,0,0,1,35910,14400,640.6300048828125
1500,1,0,0,0,12,0,0,1,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2116,144,0,1,0,0,0,0,1,1,18250,1500,1120.264892578125
13000,1,0,0,1,12,0,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,676,144,0,0,1,0,0,0,0,1,32290,13000,1638.609130859375
4000,1,0,0,0,12,1,0,0,0,0,0,0,4,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,841,144,0,0,0,0,0,0,0,1,22353,4000,674.85589599609375
2700,0,0,0,0,12,0,0,1,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,900,144,0,1,0,0,0,0,0,1,9259,2700,5457.349609375
3100,1,0,0,0,11,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,576,121,0,0,0,0,0,0,0,0,30453,3100,1757.10400390625
10000,1,0,0,0,8,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,3136,64,0,0,0,0,0,0,0,0,31098,10000,1757.10400390625
2400,1,0,0,0,11,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,676,121,0,0,0,0,0,0,0,0,15190,2400,1757.10400390625
500,0,0,0,0,8,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53,2809,64,0,1,0,0,0,0,0,0,40455,500,1441.0958251953125
1200,0,0,0,0,9,0,0,0,0,0,0,0,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,676,81,0,0,0,0,0,0,0,1,24974,1200,1111.0201416015625
3100,1,0,0,0,12,0,0,0,0,0,0,0,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,441,144,0,0,0,0,0,0,0,1,18897,3100,1111.0201416015625
1500,0,0,0,0,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,676,144,0,0,1,0,0,0,0,1,4835,1500,6262.87158203125
5200,1,0,0,1,10,0,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,2116,100,0,0,1,0,0,0,0,1,35761,5200,6262.87158203125
600,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66,4356,0,0,0,0,0,0,0,1,0,25854,600,296.4107360839844
3450,0,0,0,0,12,0,0,1,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,56,3136,144,0,0,0,0,0,0,0,1,37930,3450,1283.2335205078125
1800,0,0,0,0,11,0,0,0,0,0,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1225,121,0,0,0,1,0,0,1,0,36229,1800,1034.9979248046875
11500,1,0,0,1,12,0,0,0,1,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,961,144,0,1,0,0,0,0,0,0,22360,11500,2093.698974609375
2500,1,0,0,1,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,1521,36,0,0,0,0,0,0,0,0,39683,2500,381.3784484863281
1318,0,0,0,1,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,2500,121,0,0,0,0,0,0,0,0,35080,1318,381.3784484863281
8206,1,0,0,1,7,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,2304,49,0,0,0,0,0,0,0,1,28021,8206,1608.196533203125
2000,0,0,0,0,12,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,361,144,0,0,0,0,0,0,1,1,30449,2000,545.98480224609375
3200,0,0,0,0,9,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,2401,81,0,0,0,0,0,0,1,1,20275,3200,545.98480224609375
3000,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,2209,64,0,0,0,0,1,0,0,1,32948,3000,289.4642028808594
8000,0,0,0,1,12,0,1,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,1225,144,0,1,0,0,0,0,0,0,14579,8000,1631.14111328125
8500,1,0,0,0,12,1,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,1600,144,0,1,0,0,0,0,0,0,10025,8500,1631.14111328125
12000,1,0,0,1,12,0,0,0,1,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,1764,144,0,1,0,0,0,0,0,0,22582,12000,948.518310546875
2600,1,0,0,0,10,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,625,100,0,0,0,0,0,0,0,1,32144,2600,2005.2440185546875
4000,0,0,0,0,9,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,2500,81,0,0,1,0,0,0,0,1,3985,4000,473.1389465332031
4500,1,0,0,0,9,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,676,81,0,0,0,0,0,0,0,1,7866,4500,11328.79296875
1700,1,0,0,0,5,0,0,0,0,0,0,0,5,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38,1444,25,0,0,0,0,0,0,0,0,13919,1700,6783.982421875
2400,0,0,0,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2116,100,0,0,0,0,0,1,0,1,12758,2400,252.2539825439453
3000,0,1,0,0,12,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,729,144,0,0,0,0,0,1,1,1,39613,3000,218.69630432128906
10000,1,0,0,1,12,0,0,1,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1296,144,0,0,1,0,0,0,0,1,14698,10000,10547.9443359375
3000,1,0,0,0,12,0,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,1296,144,0,0,0,1,0,0,0,1,11880,3000,5043.18017578125
1000,0,0,0,1,12,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,2704,144,0,0,0,0,0,0,0,1,38242,1000,819.81488037109375
3800,0,0,0,0,10,0,0,0,0,0,0,0,6,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,31,961,100,0,0,0,0,0,0,0,1,22843,3800,776.13812255859375
1800,1,0,0,0,6,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2025,36,0,0,0,0,0,1,0,1,3485,1800,2085.825927734375
1700,1,0,0,0,8,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58,3364,64,0,0,0,1,0,0,0,1,39508,1700,170.22084045410156
3975,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,676,144,0,0,0,1,0,0,0,1,2951,3975,1084.0064697265625
7000,0,0,1,0,12,0,0,0,0,0,0,1,9,81,0,0,0,1,0,0,0,0,0,0,1,0,0,0,58,3364,144,0,0,0,0,0,0,0,1,4129,7000,3763.79443359375
4431,1,0,0,0,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,576,144,0,0,0,0,1,0,0,1,20772,4431,117.75341796875
1980,1,0,0,0,12,0,0,1,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1849,144,0,0,0,0,0,1,0,1,14272,1980,148.9672393798828
6000,1,0,0,0,12,0,0,1,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1369,144,0,0,0,0,0,1,0,1,34832,6000,148.9672393798828
60000,1,0,0,0,12,0,0,0,0,0,0,1,7,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62,3844,144,0,0,0,0,0,0,0,1,38460,60000,1568.7315673828125
10000,1,0,0,1,10,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,2025,100,0,0,0,0,1,0,0,0,15849,10000,345.25341796875
6000,1,0,0,0,12,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1369,144,0,0,0,1,0,0,0,1,2608,6000,2533.83447265625
1500,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,961,0,0,0,0,0,1,0,1,0,24769,1500,1440.2738037109375
2500,1,0,0,0,12,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,576,144,0,0,0,0,0,0,1,1,19652,2500,143.426025390625
5600,0,0,0,1,12,0,0,0,1,0,0,0,5,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,31,961,144,0,0,0,0,0,0,0,0,40586,5600,851.9654541015625
4140,1,0,0,0,12,1,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1849,144,0,0,1,0,0,0,1,0,31015,4140,4241.8447265625
8180,1,0,0,0,12,1,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,2809,144,0,1,0,0,0,0,0,0,30084,8180,507.7024841308594
43000,1,0,1,0,12,0,0,0,0,0,0,1,7,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,3481,144,0,0,0,0,0,0,1,1,29720,43000,890.6834716796875
800,0,0,0,0,7,0,0,0,0,0,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3025,49,0,1,0,0,0,0,1,1,40879,800,990.9384765625
1400,0,0,0,1,12,0,0,0,1,0,0,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,2500,144,0,0,0,0,0,0,1,1,38029,1400,350.9578857421875
12600,1,0,0,1,12,0,0,0,1,0,0,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,3136,144,0,0,0,0,0,0,1,1,17685,12600,350.9578857421875
4750,1,0,0,0,11,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,27,729,121,0,0,0,0,0,0,0,1,3502,4750,2030.88818359375
2400,0,0,0,0,10,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,729,100,0,0,0,1,0,0,1,0,18173,2400,378.1163635253906
1500,1,0,0,0,11,0,0,0,0,0,0,0,6,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,529,121,0,0,0,0,0,0,1,0,12465,1500,1304.6744384765625
800,0,0,0,0,10,0,0,0,0,0,0,0,6,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,1024,100,0,0,0,0,0,0,1,0,28156,800,1304.6744384765625
5000,1,0,0,0,7,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,729,49,0,0,1,0,0,0,0,1,40616,5000,137.23995971679688
7500,0,0,1,0,12,0,0,0,1,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1024,144,0,0,0,0,0,1,1,1,23429,7500,1922.669921875
10000,1,0,1,0,12,0,0,1,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1089,144,0,0,0,0,0,1,1,1,28718,10000,1922.669921875
6700,1,0,0,1,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,1156,144,0,0,0,0,0,1,0,0,34422,6700,2456.623779296875
5000,1,0,0,1,12,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,625,144,0,0,0,0,1,0,0,1,29350,5000,164.68560791015625
15000,1,0,0,0,12,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,529,144,0,0,0,0,1,0,1,1,11363,15000,5482.78515625
12000,0,0,0,0,12,0,0,1,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,576,144,0,0,1,0,0,0,0,1,31491,12000,1327.33203125
600,0,0,0,0,11,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,576,121,0,0,1,0,0,0,0,0,36793,600,601.2117919921875
630,1,0,0,0,7,0,0,0,0,0,0,0,4,16,0,1,0,0,0,0,1,0,0,0,0,0,0,1,35,1225,49,0,0,0,0,0,0,0,1,39021,630,218.06434631347656
7500,1,0,0,0,12,0,0,1,0,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,961,144,0,1,0,0,0,0,0,0,16214,7500,813.09710693359375
4300,1,0,0,0,11,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,841,121,0,1,0,0,0,0,0,1,6389,4300,5181.6982421875
1000,0,0,0,0,12,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,1089,144,0,0,0,0,0,0,1,1,19663,1000,207.8721160888672
6000,0,0,0,0,12,0,0,0,1,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2304,144,0,0,0,0,1,0,1,0,5811,6000,597.23956298828125
600,0,0,0,0,0,0,0,0,0,0,0,0,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3249,0,0,0,0,0,1,0,1,0,36015,600,782.10650634765625
2400,1,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,676,121,0,0,1,0,0,0,1,1,17294,2400,773.301025390625
1300,1,0,0,0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1024,36,0,0,0,0,0,0,0,1,9231,1300,3741.670654296875
2100,1,0,0,0,12,0,0,0,0,0,0,0,8,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,784,144,0,1,0,0,0,0,0,0,30957,2100,781.33453369140625
2200,0,0,0,0,10,0,0,0,0,0,0,0,8,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,529,100,0,1,0,0,0,0,0,0,18387,2200,781.33453369140625
1200,0,0,0,0,0,0,0,0,0,0,0,0,7,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,63,3969,0,0,0,0,0,0,0,0,1,27293,1200,293.73785400390625
4800,0,0,0,0,12,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1225,144,0,1,0,0,0,0,0,1,20491,4800,2221.347412109375
15000,1,0,0,1,12,0,0,1,0,0,0,1,6,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,46,2116,144,0,0,0,0,0,0,0,1,19633,15000,784.06988525390625
24000,0,0,1,0,12,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,2916,144,0,1,0,0,0,0,0,1,23245,24000,2279.18603515625
11000,0,0,1,0,12,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,576,144,0,1,0,0,0,0,0,1,26307,11000,2279.18603515625
4000,1,0,0,0,6,0,0,0,0,0,0,1,7,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,2116,36,0,1,0,0,0,0,0,0,15227,4000,2448.365966796875
3000,0,0,0,0,9,0,0,0,0,0,0,1,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,729,81,0,1,0,0,0,0,0,1,2800,3000,434.702880859375
3000,1,0,0,1,9,0,0,0,0,0,0,1,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,729,81,0,1,0,0,0,0,0,1,13429,3000,434.702880859375
6500,0,0,0,0,12,1,0,0,0,0,0,0,3,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,28,784,144,0,0,0,0,0,0,0,1,525,6500,152.5450897216797
3172,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,841,81,0,0,0,0,1,0,0,1,15640,3172,125.92467498779297
9000,1,0,0,1,12,0,0,0,0,0,0,1,8,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,2916,144,0,1,0,0,0,0,0,0,34386,9000,498.6781311035156
5800,0,0,0,0,12,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1764,144,0,1,0,0,0,0,0,1,7068,5800,4277.60888671875
3500,1,0,0,0,3,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2809,9,0,0,1,0,0,0,0,1,32961,3500,208.3538055419922
2050,0,0,0,0,4,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2500,16,0,0,1,0,0,0,0,1,31988,2050,208.3538055419922
1200,0,0,0,0,12,1,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,41,1681,144,0,0,0,0,0,0,0,1,36042,1200,340.1938171386719
6000,1,0,0,0,12,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,2916,144,0,1,0,0,0,0,0,1,18246,6000,1336.179931640625
1500,0,0,0,0,10,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,1764,100,0,0,0,0,0,0,1,1,2064,1500,737.05035400390625
5900,1,0,0,0,12,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,1521,144,0,0,0,0,0,0,0,1,3515,5900,3996.623291015625
14000,1,0,0,1,12,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,729,144,0,0,0,1,0,0,0,1,20059,14000,1763.6868896484375
35000,1,0,1,1,11,0,0,0,0,0,0,1,5,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,51,2601,121,0,0,0,0,0,0,0,1,32528,35000,2456.325439453125
3500,1,0,0,0,12,1,0,0,0,0,0,1,8,64,0,1,0,0,0,0,0,0,0,1,0,0,0,0,47,2209,144,0,0,0,0,0,0,0,1,13191,3500,3268.077880859375
6500,1,0,0,0,12,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,729,144,0,1,0,0,0,0,1,1,10709,6500,758.3837890625
1000,1,0,0,1,7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,529,49,0,0,0,0,0,1,0,0,29901,1000,389.6064453125
4000,1,0,0,0,12,1,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1156,144,0,0,1,0,0,0,1,0,18021,4000,4371.09228515625
4500,1,0,0,0,12,1,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1600,144,0,0,1,0,0,0,1,0,3672,4500,4371.09228515625
4000,1,0,0,0,12,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,484,144,0,0,1,0,0,0,1,0,3699,4000,4371.09228515625
3448,0,0,0,0,12,1,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,676,144,0,0,1,0,0,0,1,0,2108,3448,4371.09228515625
2000,0,0,0,0,12,1,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1369,144,0,0,1,0,0,0,1,0,34493,2000,4371.09228515625
5580,1,0,0,1,12,1,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1089,144,0,0,1,0,0,0,1,0,23032,5580,4371.09228515625
3000,0,0,0,0,12,0,0,1,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,400,144,0,0,1,0,0,0,1,0,28607,3000,4371.09228515625
681,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,3249,0,0,0,0,1,0,0,0,0,33717,681,162.49363708496094
3500,0,0,0,0,12,0,0,0,0,0,0,1,9,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,1024,144,0,1,0,0,0,0,0,0,3254,3500,688.6085205078125
8000,0,0,0,1,12,0,0,0,1,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1296,144,0,0,0,0,0,0,1,1,20965,8000,144.9376983642578
6500,1,0,0,1,7,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1369,49,0,0,0,0,0,0,1,1,5571,6500,144.9376983642578
9100,1,0,0,0,12,1,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,2704,144,0,1,0,0,0,0,0,0,6470,9100,297.9359436035156
2300,1,0,0,0,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,484,144,0,0,0,1,0,0,0,1,909,2300,948.71075439453125
1000,1,0,0,1,0,0,0,0,0,0,0,1,9,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,3844,0,0,0,0,0,0,0,0,1,37336,1000,2722.572509765625
5000,1,0,0,0,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,1444,144,0,0,0,1,0,0,0,1,10598,5000,16614.982421875
3000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36,1296,0,0,0,0,0,0,0,1,0,3919,3000,480.44305419921875
2700,0,0,0,0,12,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,47,2209,144,0,1,0,0,0,0,0,0,20228,2700,1240.8797607421875
3800,1,0,0,0,12,0,0,0,0,0,0,0,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,841,144,0,0,0,1,0,0,0,1,37427,3800,2356.912109375
25000,0,0,0,1,12,0,0,0,0,0,1,0,5,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,57,3249,144,0,0,0,0,0,0,0,1,19175,25000,507.4937438964844
620,0,0,0,0,9,0,0,0,0,0,0,1,11,121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,1089,81,0,0,1,0,0,0,1,0,18097,620,677.43017578125
4000,1,0,0,0,12,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32,1024,144,0,0,0,0,0,0,0,1,40689,4000,1089.924072265625
16800,0,0,0,1,12,0,0,0,0,1,0,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26,676,144,0,0,0,0,0,0,0,1,18216,16800,1089.924072265625
1200,1,0,0,0,10,0,0,0,0,0,0,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,529,100,0,0,0,0,0,0,0,1,15042,1200,218.8077392578125
3500,0,0,0,1,12,0,0,0,0,0,0,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26,676,144,0,0,0,0,0,0,0,1,34970,3500,218.8077392578125
2700,0,0,0,0,9,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26,676,81,0,0,0,0,0,0,0,1,26615,2700,518.99200439453125
600,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3136,0,0,0,0,0,1,0,1,0,29201,600,61.45257568359375
2500,1,0,0,0,12,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,961,144,0,1,0,0,0,0,0,1,37680,2500,755.89886474609375
4500,0,0,0,0,11,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,900,121,0,1,0,0,0,0,0,1,38826,4500,755.89886474609375
6728,0,0,0,1,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,900,144,0,0,0,1,0,0,0,0,7757,6728,767.967041015625
3500,0,0,0,0,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,625,144,0,0,0,0,0,0,0,1,23556,3500,2735.48486328125
8500,0,0,0,1,12,0,0,1,0,0,0,1,12,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59,3481,144,0,0,1,0,0,0,0,0,20270,8500,1431.9552001953125
